MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,DEST,DEP_DELAY,DISTANCE,DEP_TIME_M,CRS_ARR_M,Temperature,Humidity,Wind,Wind Speed,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT
12,5,4,3,28,-8,2475,411,616,38,83,15,12,29.71,18,20,18,15
12,5,4,2,56,-8,2586,412,647,38,83,15,12,29.71,18,20,18,28
12,5,4,4,4,-5,187,415,501,38,83,15,12,29.71,18,20,18,12
12,5,4,4,59,7,1990,416,629,38,83,15,12,29.71,18,20,18,12
12,5,4,1,56,-4,2586,416,642,38,83,15,12,29.71,18,20,18,20
12,5,4,4,32,-3,1029,417,565,38,83,15,12,29.71,18,20,18,33
12,5,4,3,63,-9,209,418,502,38,83,15,12,29.71,18,20,18,21
12,5,4,4,55,0,2422,420,630,38,83,15,12,29.71,18,39,34,26
12,5,4,3,56,-7,2586,421,641,38,83,15,12,29.71,18,39,34,21
12,5,4,4,56,1,2586,421,649,38,83,15,12,29.71,18,39,34,24
12,5,4,4,28,1,2475,421,625,38,83,15,12,29.71,18,39,34,22
12,5,4,1,31,6,1089,426,614,38,83,15,12,29.71,18,39,34,26
12,5,4,3,54,-5,718,427,575,38,83,15,12,29.71,18,39,34,21
12,5,4,2,40,8,2454,433,630,38,83,15,12,29.71,18,39,34,27
12,5,4,0,43,-5,340,435,554,38,83,15,12,29.71,18,39,34,21
12,5,4,3,64,-8,1005,442,629,38,83,15,12,29.71,18,39,34,19
12,5,4,2,28,-4,2475,446,665,38,83,15,12,29.71,18,39,34,39
12,5,4,3,50,4,264,448,525,38,83,15,12,29.71,18,39,34,19
12,5,4,2,55,2,2422,452,657,38,83,15,12,29.71,18,39,34,22
12,5,4,3,7,-6,301,454,544,38,83,15,12,29.71,18,39,34,15
12,5,4,4,12,-5,541,455,592,38,83,15,12,29.71,18,39,34,13
12,5,4,1,42,0,2153,455,687,38,83,15,12,29.71,18,39,34,18
12,5,4,3,36,-7,740,463,573,38,83,15,12,29.71,18,39,34,17
12,5,4,3,26,-5,828,464,622,38,83,15,12,29.71,18,39,34,18
12,5,4,4,33,-7,1182,468,630,38,83,15,12,29.71,18,39,34,21
12,5,4,0,7,-5,301,469,575,38,83,15,12,29.71,18,39,34,15
12,5,4,3,4,5,187,470,535,38,83,15,12,29.71,18,39,34,18
12,5,4,3,28,-5,2475,475,676,41,70,15,12,29.73,16,39,34,16
12,5,4,3,20,-5,1069,475,667,41,70,15,12,29.73,16,39,34,14
12,5,4,0,50,-3,264,476,580,41,70,15,12,29.73,16,39,34,19
12,5,4,3,47,-10,427,478,592,41,70,15,12,29.73,16,39,34,17
12,5,4,1,27,-1,2248,479,657,41,70,15,12,29.73,16,39,34,28
12,5,4,1,28,-1,2475,479,688,41,70,15,12,29.73,16,39,34,32
12,5,4,6,37,-5,290,480,572,41,70,15,12,29.73,16,51,20,24
12,5,4,1,12,-4,541,481,625,41,70,15,12,29.73,16,51,20,17
12,5,4,4,27,-3,2248,482,676,41,70,15,12,29.73,16,51,20,15
12,5,4,4,57,-3,2569,482,708,41,70,15,12,29.73,16,51,20,21
12,5,4,4,58,-3,1598,482,774,41,70,15,12,29.73,16,51,20,27
12,5,4,4,20,-2,1069,483,681,41,70,15,12,29.73,16,51,20,26
12,5,4,4,31,-2,1089,483,680,41,70,15,12,29.73,16,51,20,30
12,5,4,0,47,-6,427,484,608,41,70,15,12,29.73,16,51,20,17
12,5,4,4,64,-6,1005,484,679,41,70,15,12,29.73,16,51,20,12
12,5,4,0,36,-3,740,485,610,41,70,15,12,29.73,16,51,20,28
12,5,4,3,30,5,944,485,656,41,70,15,12,29.73,16,51,20,19
12,5,4,4,56,-2,2586,488,732,41,70,15,12,29.73,16,51,20,20
12,5,4,4,23,8,1417,488,690,41,70,15,12,29.73,16,51,20,23
12,5,4,4,42,7,2153,492,720,41,70,15,12,29.73,16,51,20,29
12,5,4,1,31,3,1089,493,691,41,70,15,12,29.73,16,51,20,27
12,5,4,4,16,11,1626,496,657,41,70,15,12,29.73,16,51,20,18
12,5,4,4,26,-1,828,499,662,41,70,15,12,29.73,16,51,20,36
12,5,4,3,52,-9,2446,501,706,41,70,15,12,29.73,16,51,20,17
12,5,4,0,11,-5,425,505,646,41,70,15,12,29.73,16,51,20,22
12,5,4,3,28,-6,2475,509,714,41,70,15,12,29.73,16,51,20,27
12,5,4,0,3,-6,765,511,630,41,70,15,12,29.73,16,51,20,12
12,5,4,0,17,-6,1391,513,726,41,70,15,12,29.73,16,51,20,13
12,5,4,3,55,-3,2422,517,722,41,70,15,12,29.73,16,51,20,16
12,5,4,4,10,-2,636,521,669,41,70,15,12,29.73,16,51,20,26
12,5,4,0,9,-4,184,521,608,41,70,15,12,29.73,16,51,20,19
12,5,4,0,15,-5,213,526,628,41,70,15,12,29.73,16,51,20,13
12,5,4,3,2,-6,1521,527,725,41,70,15,12,29.73,16,51,20,17
12,5,4,0,22,6,228,536,617,42,67,15,15,29.76,16,51,20,38
12,5,4,4,2,-5,1521,540,762,42,67,15,15,29.76,16,32,20,19
12,5,4,1,28,-4,2475,551,758,42,67,15,15,29.76,16,32,20,14
12,5,4,0,54,-1,718,552,704,42,67,15,15,29.76,16,32,20,18
12,5,4,0,18,-3,509,553,700,42,67,15,15,29.76,16,32,20,15
12,5,4,0,4,-5,187,554,644,42,67,15,15,29.76,16,32,20,18
12,5,4,3,30,-4,944,556,736,42,67,15,15,29.76,16,32,20,29
12,5,4,2,55,-3,2422,557,767,42,67,15,15,29.76,16,32,20,23
12,5,4,3,58,-5,1598,559,855,42,67,15,15,29.76,16,32,20,14
12,5,4,3,56,0,2586,560,777,42,67,15,15,29.76,16,32,20,26
12,5,4,2,57,-14,2569,561,797,42,67,15,15,29.76,16,32,20,21
12,5,4,3,61,8,1041,568,744,42,67,15,15,29.76,16,32,20,24
12,5,4,2,56,-1,2586,569,797,42,67,15,15,29.76,16,32,20,31
12,5,4,3,6,115,266,570,530,42,67,15,15,29.76,16,32,20,23
12,5,4,8,13,-9,483,571,702,42,67,15,15,29.76,16,32,20,26
12,5,4,0,37,-7,290,573,675,42,67,15,15,29.76,16,32,20,23
12,5,4,0,24,-8,665,574,729,42,67,15,15,29.76,16,32,20,30
12,5,4,4,56,4,2586,584,816,42,67,15,15,29.76,16,32,20,27
12,5,4,4,28,0,2475,585,790,42,67,15,15,29.76,16,32,20,27
12,5,4,3,20,3,1069,592,777,43,53,15,26,29.78,19,32,20,21
12,5,4,3,28,24,2475,593,765,43,53,15,26,29.78,19,32,20,10
12,5,4,0,48,-6,288,593,699,43,53,15,26,29.78,19,32,20,31
12,5,4,3,8,0,2465,600,797,43,53,15,26,29.78,19,20,22,28
12,5,4,5,21,4,4983,604,985,43,53,15,26,29.78,19,20,22,32
12,5,4,3,7,-2,301,613,698,43,53,15,26,29.78,19,20,22,25
12,5,4,6,11,-11,425,618,746,43,53,15,26,29.78,19,20,22,22
12,5,4,0,4,-4,187,631,715,43,53,15,26,29.78,19,20,22,13
12,5,4,3,28,9,2475,639,824,43,53,15,26,29.78,19,20,22,11
12,5,4,3,30,-6,944,641,820,43,53,15,26,29.78,19,20,22,11
12,5,4,4,59,-4,1990,652,870,44,43,16,25,29.79,17,20,22,15
12,5,4,1,28,-5,2475,655,858,44,43,16,25,29.79,17,20,22,23
12,5,4,3,56,-5,2586,655,873,44,43,16,25,29.79,17,20,22,17
12,5,4,1,42,6,2153,657,875,44,43,16,25,29.79,17,20,22,16
12,5,4,1,31,-3,1089,662,858,44,43,16,25,29.79,17,30,21,19
12,5,4,3,64,-1,1005,665,847,44,43,16,25,29.79,17,30,21,12
12,5,4,8,15,-6,213,669,762,44,43,16,25,29.79,17,30,21,17
12,5,4,4,27,-4,2248,671,863,44,43,16,25,29.79,17,30,21,9
12,5,4,0,63,15,209,675,752,44,43,16,25,29.79,17,30,21,16
12,5,4,1,56,16,2586,676,880,44,43,16,25,29.79,17,30,21,19
12,5,4,3,39,-8,1028,677,866,44,43,16,25,29.79,17,30,21,23
12,5,4,4,32,-2,1029,677,819,44,43,16,25,29.79,17,30,21,16
12,5,4,2,28,-7,2475,683,905,44,43,16,25,29.79,17,30,21,24
12,5,4,4,56,0,2586,685,917,44,43,16,25,29.79,17,30,21,18
12,5,4,4,31,1,1089,686,876,44,43,16,25,29.79,17,30,21,19
12,5,4,3,28,-2,2475,687,886,44,43,16,25,29.79,17,30,21,15
12,5,4,4,30,4,944,689,866,44,43,16,25,29.79,17,30,21,17
12,5,4,4,20,5,1069,689,877,44,43,16,25,29.79,17,30,21,20
12,5,4,4,1,4,760,689,845,44,43,16,25,29.79,17,30,21,33
12,5,4,4,12,-2,541,693,823,44,43,16,25,29.79,17,30,21,23
12,5,4,4,55,19,2422,694,880,44,43,16,25,29.79,17,30,21,18
12,5,4,4,28,-6,2475,694,901,44,43,16,25,29.79,17,30,21,25
12,5,4,7,36,-5,740,695,814,44,43,16,25,29.79,17,30,21,26
12,5,4,0,47,-7,427,698,822,44,43,16,25,29.79,17,30,21,23
12,5,4,2,56,11,2586,701,917,44,43,16,25,29.79,17,30,21,39
12,5,4,4,64,-5,1005,705,889,44,43,16,25,29.79,17,30,21,30
12,5,4,8,15,-6,213,707,793,44,43,16,25,29.79,17,30,21,22
12,5,4,3,50,-4,264,721,802,43,43,16,20,29.77,18,22,25,21
12,5,4,4,58,3,1598,723,1007,43,43,16,20,29.77,18,22,25,14
12,5,4,8,4,-8,187,727,812,43,43,16,20,29.77,18,22,25,19
12,5,4,1,12,-6,541,732,859,43,43,16,20,29.77,18,22,25,16
12,5,4,0,11,-5,425,735,859,43,43,16,20,29.77,18,22,25,12
12,5,4,1,28,-4,2475,746,950,43,43,16,20,29.77,18,22,25,19
12,5,4,0,6,-9,266,747,851,43,43,16,20,29.77,18,22,25,11
12,5,4,1,31,2,1089,751,941,43,43,16,20,29.77,18,22,25,16
12,5,4,3,6,-5,266,754,830,43,43,16,20,29.77,18,22,25,22
12,5,4,0,15,-4,213,757,848,43,43,16,20,29.77,18,22,25,23
12,5,4,3,4,93,187,770,747,43,43,16,20,29.77,18,22,25,25
12,5,4,4,18,-6,509,774,904,43,43,16,25,29.79,17,22,25,23
12,5,4,2,28,-9,2475,776,1000,43,43,16,25,29.79,17,22,25,32
12,5,4,3,23,-3,1417,776,966,43,43,16,25,29.79,17,22,25,28
12,5,4,0,47,-5,427,780,900,43,43,16,25,29.79,17,27,43,26
12,5,4,0,22,-5,228,805,898,43,43,16,25,29.79,17,27,43,35
12,5,4,1,12,-4,541,807,939,43,43,16,25,29.79,17,27,43,21
12,5,4,1,42,-3,2153,807,1035,43,43,16,25,29.79,17,27,43,20
12,5,4,0,7,-1,301,814,916,43,43,16,25,29.79,17,27,43,16
12,5,4,4,10,-3,636,816,966,43,43,16,25,29.79,17,27,43,16
12,5,4,3,4,40,187,823,852,43,43,16,25,29.79,17,27,43,14
12,5,4,0,17,14,1391,824,1015,43,43,16,25,29.79,17,27,43,19
12,5,4,4,2,11,1521,826,1020,43,43,16,25,29.79,17,27,43,19
12,5,4,6,3,7,765,831,927,43,43,16,21,29.83,17,27,43,17
12,5,4,0,9,-3,184,832,915,43,43,16,21,29.83,17,27,43,26
12,5,4,4,28,14,2475,834,1023,43,43,16,21,29.83,17,27,43,26
12,5,4,3,58,-8,1598,847,1143,43,43,16,21,29.83,17,29,36,28
12,5,4,3,10,9,636,848,971,43,43,16,21,29.83,17,29,36,15
12,5,4,4,1,-1,760,853,1017,43,43,16,21,29.83,17,29,36,12
12,5,4,1,28,-7,2475,863,1068,43,43,16,21,29.83,17,29,36,13
12,5,4,3,39,12,1028,870,1038,43,43,16,21,29.83,17,29,36,15
12,5,4,1,17,-4,1391,879,1075,43,43,16,21,29.83,17,29,36,20
12,5,4,3,64,-8,1005,881,1072,43,43,16,21,29.83,17,29,36,22
12,5,4,4,12,-4,541,883,1021,43,43,16,21,29.83,17,29,36,19
12,5,4,0,11,-7,425,888,1026,43,43,16,21,29.83,17,29,36,20
12,5,4,0,6,-15,266,890,1004,43,43,16,21,29.83,17,29,36,24
12,5,4,4,27,-4,2248,891,1083,41,53,16,24,29.87,17,29,36,23
12,5,4,0,15,-4,213,891,994,41,53,16,24,29.87,17,29,36,28
12,5,4,3,20,20,1069,893,1058,41,53,16,24,29.87,17,29,36,24
12,5,4,3,33,-6,1182,893,1050,41,53,16,24,29.87,17,29,36,23
12,5,4,4,23,-1,1417,894,1103,41,53,16,24,29.87,17,29,36,24
12,5,4,4,26,-4,828,895,1066,41,53,16,24,29.87,17,29,36,28
12,5,4,0,46,2,273,897,984,41,53,16,24,29.87,17,29,36,27
12,5,4,0,43,-1,340,898,1020,41,53,16,24,29.87,17,29,36,23
12,5,4,6,43,10,340,900,994,41,53,16,24,29.87,17,31,36,37
12,5,4,3,26,20,828,911,1043,41,53,16,24,29.87,17,31,36,16
12,5,4,6,24,-5,665,916,1075,41,53,16,24,29.87,17,31,36,27
12,5,4,0,48,-2,288,918,1030,41,53,16,24,29.87,17,31,36,10
12,5,4,0,54,27,718,918,1043,41,53,16,24,29.87,17,31,36,18
12,5,4,3,4,-9,187,920,1002,41,53,16,24,29.87,17,31,36,21
12,5,4,8,13,-9,483,920,1049,41,53,16,24,29.87,17,31,36,19
12,5,4,0,37,-5,290,921,1033,41,53,16,24,29.87,17,31,36,21
12,5,4,0,36,-7,740,922,1058,41,53,16,24,29.87,17,31,36,29
12,5,4,6,37,-7,290,923,1021,41,53,16,24,29.87,17,31,36,29
12,5,4,4,28,-2,2475,927,1140,41,53,16,24,29.87,17,31,36,30
12,5,4,3,54,49,718,935,1027,41,53,16,24,29.87,17,31,36,23
12,5,4,0,4,-3,187,937,1034,41,53,16,24,29.87,17,31,36,26
12,5,4,3,28,-2,2475,938,1140,41,53,16,24,29.87,17,31,36,24
12,5,4,4,64,-4,1005,941,1138,41,53,16,24,29.87,17,31,36,23
12,5,4,3,56,18,2586,948,1154,41,53,16,24,29.87,17,31,36,23
12,5,4,3,20,9,1069,950,1134,41,53,16,24,29.87,17,31,36,20
12,5,4,3,51,-9,1074,951,1159,40,55,16,25,29.91,17,31,36,25
12,5,4,4,59,1,1990,953,1169,40,55,16,25,29.91,17,31,36,27
12,5,4,6,9,-4,184,955,1038,40,55,16,25,29.91,17,31,36,28
12,5,4,4,55,3,2422,958,1173,40,55,16,25,29.91,17,31,36,25
12,5,4,3,30,-2,944,958,1143,40,55,16,25,29.91,17,31,36,36
12,5,4,1,12,-2,541,958,1098,40,55,16,25,29.91,17,31,36,34
12,5,4,4,56,5,2586,960,1192,40,55,16,25,29.91,17,30,31,26
12,5,4,3,1,40,760,961,1081,40,55,16,25,29.91,17,30,31,41
12,5,4,3,36,-8,740,961,1082,40,55,16,25,29.91,17,30,31,24
12,5,4,4,33,-1,1182,964,1121,40,55,16,25,29.91,17,30,31,33
12,5,4,4,32,-7,1029,968,1112,40,55,16,25,29.91,17,30,31,36
12,5,4,4,20,18,1069,969,1154,40,55,16,25,29.91,17,30,31,30
12,5,4,4,31,35,1089,971,1141,40,55,16,25,29.91,17,30,31,35
12,5,4,3,7,96,301,972,959,40,55,16,25,29.91,17,30,31,34
12,5,4,1,31,46,1089,976,1127,40,55,16,25,29.91,17,30,31,36
12,5,4,1,56,-4,2586,976,1208,40,55,16,25,29.91,17,30,31,38
12,5,4,4,30,7,944,980,1161,40,55,16,25,29.91,17,30,31,39
12,5,4,6,47,-3,427,983,1103,40,55,16,25,29.91,17,30,31,39
12,5,4,3,52,-6,2446,984,1175,40,55,16,25,29.91,17,30,31,34
12,5,4,0,50,-4,264,985,1091,40,55,16,25,29.91,17,30,31,31
12,5,4,3,8,-3,2465,985,1185,40,55,16,25,29.91,17,30,31,36
12,5,4,6,14,-5,589,990,1137,40,55,16,25,29.91,17,30,31,34
12,5,4,1,42,25,2153,1010,1211,40,55,16,25,29.91,17,30,31,20
12,5,4,4,52,-7,2446,1012,1225,40,51,16,17,29.95,16,30,31,27
12,5,4,0,63,-4,209,1014,1115,40,51,16,17,29.95,16,30,31,27
12,5,4,0,7,-4,301,1015,1122,40,51,16,17,29.95,16,30,31,32
12,5,4,4,1,1,760,1016,1181,40,51,16,17,29.95,16,30,31,36
12,5,4,1,12,-3,541,1018,1154,40,51,16,17,29.95,16,30,31,28
12,5,4,3,47,-4,427,1026,1135,40,51,16,17,29.95,16,31,32,23
12,5,4,0,18,-6,509,1026,1172,40,51,16,17,29.95,16,31,32,32
12,5,4,3,4,3,187,1030,1098,40,51,16,17,29.95,16,31,32,31
12,5,4,0,22,-4,228,1070,1164,40,51,16,17,29.95,16,31,32,34
12,5,4,3,30,-4,944,1075,1258,39,55,16,16,29.98,18,31,32,37
12,5,4,3,45,-3,2378,1076,1261,39,55,16,16,29.98,18,31,32,41
12,5,4,4,55,-7,2422,1093,1317,39,55,16,16,29.98,18,41,36,32
12,5,4,1,53,-7,1587,1102,1325,39,55,16,16,29.98,18,41,36,39
12,5,4,3,35,-6,2429,1104,1300,39,55,16,16,29.98,18,41,36,28
12,5,4,3,7,-9,301,1106,1205,39,55,16,16,29.98,18,41,36,29
12,5,4,0,24,-3,665,1106,1257,39,55,16,16,29.98,18,41,36,41
12,5,4,1,31,12,1089,1111,1298,39,55,16,16,29.98,18,41,36,39
12,5,4,2,55,2,2422,1122,1331,39,55,16,16,29.98,18,41,36,39
12,5,4,3,20,21,1069,1146,1313,39,55,16,16,29.98,18,42,29,29
12,5,4,3,63,16,209,1155,1215,39,55,16,16,29.98,18,42,29,31
12,5,4,4,4,-6,187,1163,1258,38,62,16,20,30.0,18,42,29,27
12,5,4,6,37,-5,290,1164,1264,38,62,16,20,30.0,18,42,29,31
12,5,4,6,3,-11,765,1164,1281,38,62,16,20,30.0,18,42,29,41
12,5,4,4,64,-3,1005,1166,1355,38,62,16,20,30.0,18,42,29,28
12,5,4,4,58,21,1598,1167,1439,38,62,16,20,30.0,18,42,29,27
12,5,4,4,12,-2,541,1173,1310,38,62,16,20,30.0,18,42,29,35
12,5,4,3,28,-6,2475,1174,1387,38,62,16,20,30.0,18,42,29,40
12,5,4,3,27,7,2248,1177,1343,38,62,16,20,30.0,18,42,29,41
12,5,4,4,1,-4,760,1251,1421,39,57,16,15,30.02,16,29,40,41
12,5,4,3,27,-6,2248,1284,17,39,57,16,15,30.02,16,29,32,39
12,5,4,6,47,-5,427,1285,1405,39,57,16,15,30.02,16,29,32,39
12,5,4,0,6,-10,266,1310,1420,39,57,16,15,30.02,16,29,32,35
12,5,4,4,28,21,2475,1310,47,39,57,16,15,30.02,16,29,32,34
12,5,4,1,28,-3,2475,1317,84,39,53,16,16,30.06,16,29,32,33
12,5,4,3,56,10,2586,1319,79,39,53,16,16,30.06,16,29,32,27
12,5,4,0,4,32,187,1321,1377,39,53,16,16,30.06,16,27,33,41
12,5,4,0,9,-4,184,1321,1401,39,53,16,16,30.06,16,27,33,38
12,5,4,0,50,-5,264,1330,1428,39,53,16,16,30.06,16,27,33,37
12,5,4,0,7,-4,301,1331,1435,39,53,16,16,30.06,16,27,33,30
12,5,4,3,2,57,1521,1346,41,39,53,16,16,30.06,16,27,33,25
12,5,4,3,7,33,301,1353,1405,39,53,16,16,30.06,16,27,33,32
12,5,4,0,46,5,273,1354,1432,39,53,16,16,30.06,16,27,33,31
12,5,4,3,28,-5,2475,1355,114,39,53,16,16,30.06,16,27,33,28
12,5,4,3,38,-6,150,1364,1429,39,53,16,16,30.06,16,27,33,26
12,5,4,3,4,9,187,1369,1428,39,53,16,16,30.06,16,27,33,26
12,5,4,3,50,-4,264,1376,18,37,54,16,23,30.08,17,27,33,20
12,5,4,3,30,66,944,1389,51,37,54,16,23,30.08,17,19,20,22
12,5,4,1,4,20,187,1400,17,37,54,16,23,30.08,17,19,20,24
12,5,4,3,64,78,1005,1403,64,37,54,16,23,30.08,17,19,20,20
12,5,4,3,51,96,1074,1414,69,37,54,16,23,30.08,17,19,20,15
12,5,4,3,58,8,1598,1420,258,37,54,16,23,30.08,17,19,20,14
12,5,4,3,6,58,266,1436,12,37,54,16,23,30.08,17,19,20,13
12,5,4,3,5,18,1576,17,282,39,53,8,24,30.14,4,12,12,11
12,5,4,3,26,258,828,48,1387,39,53,8,24,30.14,4,12,12,30
12,6,5,3,58,-4,1598,297,583,35,59,15,8,30.14,16,0,3,12
12,6,5,3,20,-2,1069,299,482,35,59,15,8,30.14,16,0,3,12
12,6,5,3,28,3,2475,343,531,35,59,15,8,30.14,16,9,20,13
12,6,5,3,7,-10,301,350,440,35,59,15,8,30.14,16,9,20,14
12,6,5,3,27,-7,2248,353,523,36,64,17,9,30.14,0,9,20,13
12,6,5,1,36,-6,740,353,469,36,64,17,9,30.14,0,9,20,17
12,6,5,3,29,-1,2465,356,545,36,64,17,9,30.14,0,9,20,16
12,6,5,4,1,-3,760,357,518,36,64,17,9,30.14,0,9,20,17
12,6,5,1,28,6,2475,366,568,36,64,17,9,30.14,0,19,20,19
12,6,5,1,31,0,1089,375,569,36,64,17,9,30.14,0,19,20,14
12,6,5,1,12,-2,541,378,513,36,64,17,9,30.14,0,19,20,14
12,6,5,3,33,-7,1182,380,531,36,64,17,9,30.14,0,19,20,14
12,6,5,3,39,-3,1028,382,558,36,64,17,9,30.14,0,19,20,13
12,6,5,1,42,-6,2153,384,620,36,64,17,9,30.14,0,19,20,14
12,6,5,1,15,-5,213,385,479,36,64,17,9,30.14,0,19,20,19
12,6,5,3,51,-10,1074,395,593,36,64,17,9,30.14,0,19,20,14
12,6,5,1,17,-2,1391,398,592,36,64,17,9,30.14,0,19,20,14
12,6,5,3,1,-5,760,405,561,36,64,17,9,30.14,0,19,20,15
12,6,5,2,56,-13,2586,407,647,36,64,17,9,30.14,0,19,20,26
12,6,5,3,30,-4,944,411,589,36,67,17,8,30.15,16,19,20,12
12,6,5,1,56,-7,2586,413,642,36,67,17,8,30.15,16,19,20,21
12,6,5,4,55,-7,2422,413,630,36,67,17,8,30.15,16,19,20,16
12,6,5,4,28,-7,2475,413,625,36,67,17,8,30.15,16,19,20,23
12,6,5,4,56,-6,2586,414,649,36,67,17,8,30.15,16,19,20,18
12,6,5,4,4,-6,187,414,501,36,67,17,8,30.15,16,19,20,16
12,6,5,3,28,-3,2475,416,616,36,67,17,8,30.15,16,19,20,11
12,6,5,4,32,-2,1029,418,565,36,67,17,8,30.15,16,19,20,24
12,6,5,3,63,-6,209,421,502,36,67,17,8,30.15,16,38,33,20
12,6,5,1,31,3,1089,423,614,36,67,17,8,30.15,16,38,33,22
12,6,5,3,56,-4,2586,424,641,36,67,17,8,30.15,16,38,33,20
12,6,5,2,40,-1,2454,424,630,36,67,17,8,30.15,16,38,33,24
12,6,5,3,54,-6,718,426,575,36,67,17,8,30.15,16,38,33,23
12,6,5,4,59,23,1990,432,629,36,67,17,8,30.15,16,38,33,17
12,6,5,0,43,-5,340,435,554,36,67,17,8,30.15,16,38,33,22
12,6,5,2,55,-12,2422,438,657,36,67,17,8,30.15,16,38,33,22
12,6,5,3,50,-1,264,443,525,36,67,17,8,30.15,16,38,33,16
12,6,5,3,64,-5,1005,444,629,36,67,17,8,30.15,16,38,33,16
12,6,5,2,28,-3,2475,447,665,36,67,17,8,30.15,16,38,33,25
12,6,5,4,12,-11,541,449,592,36,67,17,8,30.15,16,38,33,32
12,6,5,3,6,-3,266,452,530,36,67,17,8,30.15,16,38,33,12
12,6,5,3,7,-7,301,453,544,36,67,17,8,30.15,16,38,33,18
12,6,5,1,42,-1,2153,454,687,36,67,17,8,30.15,16,38,33,20
12,6,5,3,59,-4,1990,462,663,36,67,17,8,30.15,16,38,33,15
12,6,5,3,4,0,187,465,535,36,67,17,8,30.15,16,38,33,25
12,6,5,4,33,-9,1182,466,630,36,67,17,8,30.15,16,38,33,26
12,6,5,3,26,-1,828,468,622,36,67,17,8,30.15,16,38,33,16
12,6,5,3,36,-1,740,469,573,36,67,17,8,30.15,16,38,33,22
12,6,5,3,30,-9,944,471,656,40,63,13,12,30.15,16,38,33,15
12,6,5,3,28,-8,2475,472,676,40,63,13,12,30.15,16,38,33,18
12,6,5,0,50,-5,264,474,580,40,63,13,12,30.15,16,38,33,28
12,6,5,4,58,-10,1598,475,774,40,63,13,12,30.15,16,38,33,23
12,6,5,4,20,-7,1069,478,681,40,63,13,12,30.15,16,38,33,30
12,6,5,4,57,-6,2569,479,708,40,63,13,12,30.15,16,38,33,18
12,6,5,4,27,-5,2248,480,676,40,63,13,12,30.15,16,52,20,27
12,6,5,0,7,6,301,480,575,40,63,13,12,30.15,16,52,20,23
12,6,5,3,47,-7,427,481,592,40,63,13,12,30.15,16,52,20,26
12,6,5,4,28,-4,2475,481,695,40,63,13,12,30.15,16,52,20,14
12,6,5,4,16,-4,1626,481,657,40,63,13,12,30.15,16,52,20,21
12,6,5,1,12,-3,541,482,625,40,63,13,12,30.15,16,52,20,30
12,6,5,4,30,-3,944,482,668,40,63,13,12,30.15,16,52,20,36
12,6,5,4,42,-3,2153,482,720,40,63,13,12,30.15,16,52,20,18
12,6,5,0,36,-4,740,484,610,40,63,13,12,30.15,16,52,20,36
12,6,5,0,47,-5,427,485,608,40,63,13,12,30.15,16,52,20,19
12,6,5,4,56,-5,2586,485,732,40,63,13,12,30.15,16,52,20,25
12,6,5,4,64,-2,1005,488,679,40,63,13,12,30.15,16,52,20,28
12,6,5,4,26,-11,828,489,662,40,63,13,12,30.15,16,52,20,39
12,6,5,4,31,5,1089,490,680,40,63,13,12,30.15,16,52,20,20
12,6,5,3,20,11,1069,491,667,40,63,13,12,30.15,16,52,20,15
12,6,5,1,27,16,2248,496,657,40,63,13,12,30.15,16,52,20,25
12,6,5,4,23,20,1417,500,690,40,63,13,12,30.15,16,52,20,22
12,6,5,1,31,12,1089,502,691,40,63,13,12,30.15,16,52,20,20
12,6,5,3,52,-7,2446,503,706,40,63,13,12,30.15,16,52,20,22
12,6,5,3,28,-5,2475,510,714,40,63,13,12,30.15,16,52,20,25
12,6,5,0,3,-6,765,511,630,40,63,13,12,30.15,16,52,20,27
12,6,5,4,62,-4,1623,511,807,40,63,13,12,30.15,16,52,20,22
12,6,5,6,37,27,290,512,572,40,63,13,12,30.15,16,52,20,26
12,6,5,4,1,5,760,515,673,40,63,13,12,30.15,16,52,20,25
12,6,5,4,10,-7,636,516,669,40,63,13,12,30.15,16,52,20,26
12,6,5,0,9,-9,184,516,608,40,63,13,12,30.15,16,52,20,27
12,6,5,3,55,-2,2422,518,722,40,63,13,12,30.15,16,52,20,33
12,6,5,0,22,-5,228,525,617,40,63,13,12,30.15,16,52,20,33
12,6,5,3,2,-8,1521,525,725,40,63,13,12,30.15,16,52,20,28
12,6,5,0,15,-4,213,527,628,40,63,13,12,30.15,16,52,20,20
12,6,5,0,11,18,425,528,646,40,63,13,12,30.15,16,52,20,23
12,6,5,4,2,0,1521,545,762,41,65,13,10,30.13,0,32,19,16
12,6,5,0,17,28,1391,547,726,41,65,13,10,30.13,0,32,19,17
12,6,5,0,18,-3,509,553,700,41,65,13,10,30.13,0,32,19,16
12,6,5,2,55,-7,2422,553,767,41,65,13,10,30.13,0,32,19,26
12,6,5,0,54,1,718,554,704,41,65,13,10,30.13,0,32,19,24
12,6,5,3,58,-9,1598,555,855,41,65,13,10,30.13,0,32,19,11
12,6,5,3,56,-5,2586,555,777,41,65,13,10,30.13,0,32,19,26
12,6,5,3,61,-4,1041,556,744,41,65,13,10,30.13,0,32,19,13
12,6,5,3,30,-3,944,557,736,41,65,13,10,30.13,0,32,19,13
12,6,5,3,28,-10,2475,559,765,41,65,13,10,30.13,0,32,19,19
12,6,5,2,56,-8,2586,562,797,41,65,13,10,30.13,0,32,19,23
